Name,Ethnicon,Characterization,Note,Work,Sub_Work,Book,Casaubon_Reference,Kaibel_Reference,Note_Reference,Is_Range
Euripides,,,"Thucydidis in Euripidem epigramma",,,5,5.187d,5.12,,
Eurypylus,,,,,,11,11.508f,11.119,,
Euthias,,orator,,"κατὰ Φρύνης λόγος",,13,13.590d,13.58@13.59,,
Euthias,,orator,"quam orationem ad Anaximene scriptam fuisse ait Diodorus Periegeta",,,13,13.591e,13.60,,
Euthycles,,comicus,,"Ἄσωτοι ἢ Ἐπιστολή",,3,3.124c,3.97@3.98,,
Euthydemus,Atheniensis,,,Ὀψαρτυτικά,,12,12.516c,12.11@12.12,,
Euthydemus,Atheniensis,,,"περὶ λαχάνων",,2,2.58f,2.52@2.53,"conf. Eudemus",
Euthydemus,Atheniensis,,,"περὶ λαχάνων",,3,3.74a,3.4@3.5,"conf. Eudemus",
Euthydemus,Atheniensis,,,"περὶ ταρίχων",,3,3.116a,3.83@3.84,,"range start"
Euthydemus,Atheniensis,,,"περὶ ταρίχων",,3,3.116b,3.84,,range
Euthydemus,Atheniensis,,,"περὶ ταρίχων",,3,3.116c,3.84,,"range end"
Euthydemus,Atheniensis,,,"περὶ ταρίχων",,3,3.118b,3.87,,
Euthydemus,Atheniensis,,,"περὶ ταρίχων",,7,7.307a,7.77,,
Euthydemus,Atheniensis,,,"περὶ ταρίχων",,7,7.308e,7.81,,
Euthydemus,Atheniensis,,,"περὶ ταρίχων",,7,7.315f,7.99,,
Euthydemus,Atheniensis,,,"περὶ ταρίχων",,7,7.328d,7.137,,
Euthymenes,Massiliensis,,,,,0,,,,"II. c 87 T. I p. 131 ed. nostrae"
Euxitheus,,Pythagoricus,,,,4,4.157c,4.45,,
Galena,Smyrnensis,,,,,15,15.679c,15.24,,
Galenus,Pergamenus,medicus,,,,1,1.1e,1.2,,
Glaucias,,medicus,,,,2,2.69f,2.81,,
Glaucides,,medicus,"fortasse idem cum Glaucia",,,3,3.81a,3.20,,
Glaucides,,medicus,"fortasse idem cum Glaucia",,,3,3.81d,3.20@3.21,,
Glaucon,,,,Γλῶσσαι,,11,11.480f,11.61,,
Glaucus,Locrus,,,Ὀψαρτυτικός,,7,7.324a,7.124,,
Glaucus,Locrus,,,Ὀψαρτυτικός,,9,9.369b,9.8,,
Glaucus,Locrus,,,Ὀψαρτυτικός,,12,12.516c,12.11@12.12,,
Glaucus,Locrus,,,Ὀψαρτυτικός,,14,14.661e,14.81,,
Gnathaena,,,,"Νόμος συσσιτικός",,13,13.585b,13.48@13.49,,
Gnesippus,,,,,,14,14.638d,14.42@14.43,,
Gnesippus,,,,,,14,14.638e,14.43,,
Gorgias,Atheniensis,,,"περὶ τῶν Ἀθήνησιν ἑταιρίδων sive περὶ ἑταιρῶν",,13,13.567a,13.21,,
Gorgias,Atheniensis,,,"περὶ τῶν Ἀθήνησιν ἑταιρίδων sive περὶ ἑταιρῶν",,13,13.583d,13.45@13.46,,
Gorgias,Atheniensis,,,"περὶ τῶν Ἀθήνησιν ἑταιρίδων sive περὶ ἑταιρῶν",,13,13.596f,13.70,,
Gorgon,,,,"περὶ τῶν ἐν Ρόδῳ θυσιῶν",,15,15.696f,15.52,,
Gorgon,,,,"περὶ τῶν ἐν Ρόδῳ θυσιῶν",,15,15.697a,15.52,,
Hagnocles,Rhodius,,,Κορωνισταί,,8,8.360b,8.59@8.60,,
Hanno,,,,"Ἅννωνος πλάναι",,3,3.83c,3.25,,
Harmodius,Lepreates,,,"περὶ τῶν κατὰ Φιγάλειαν νομίμων",,4,4.148f,4.30@4.31,,
Harmodius,Lepreates,,,"περὶ τῶν κατὰ Φιγάλειαν νομίμων",,11,11.465e,11.14,,
Harmodius,Lepreates,,,"περὶ τῶν κατὰ Φιγάλειαν νομίμων",,11,11.497c,11.97,,
Harmodius,Lepreates,,,"περὶ τῶν παρὰ Φιγαλεῦσι νομίμων",,10,10.442b,10.59,,
Harpocration,Mendesius,,,"περὶ πλακούντων",,14,14.648b,14.57@14.58,,
Hecataeus,Milesius,,,,,2,2.35a,2.1,,
Hecataeus,Milesius,,,,,3,3.114c,3.81,,
Hecataeus,Milesius,,,,,10,10.418e,10.12@10.13,,
Hecataeus,Milesius,,,Γενεαλογίαι,γʹ,4,4.148f,4.30@4.31,,
Hecataeus,Milesius,,,"Περιήγησις (sive Περιηγήσεις)",,9,9.410e,9.79,,
Hecataeus,Milesius,,,Περιήγησις,βʹ,10,10.447d,10.67@10.68,"conf. X.418e",
Hecataeus,Milesius,,,"Ἀσίας Περιήγησις",,2,2.70a,2.81@2.82,,
Hecataeus,Milesius,,,Ἀσία,,9,9.410e,9.79,,
Hecataeus,Milesius,,,"Εὐρώπης περίοδος",,10,10.447b,10.67,,
Hecataeus,,"ὁ νησιώτης","huic Callimachus tribuit Ἀσίας περιήγησιν ab aliis Hecataeo tributam",,,2,2.70a,2.81@2.82,,
Hecataeus,,"ὁ νησιώτης","huic Callimachus tribuit Ἀσίας περιήγησιν ab aliis Hecataeo tributam",,,2,2.70b,2.82,,
Hecataeus,,,"Ἑκαταῖος ἢ ὁ γεγραφώς τὰς Περιηγήσεις ἐν τῇ Ἀσίᾳ ἐπιγραφομένῃ",,,9,9.410e,9.79,,
Hedyle,,,,Σκύλλα,,7,7.297b,7.48,,
Hedylus,"Samius aut Atheniensis",,,,,7,7.297a,7.48,,
Hedylus,"Samius aut Atheniensis",,,Ἐπιγράμματα,,4,4.175c,4.77,,
Hedylus,"Samius aut Atheniensis",,,Ἐπιγράμματα,,8,8.344f,8.33@8.34,,
Hedylus,"Samius aut Atheniensis",,,Ἐπιγράμματα,,8,8.345a,8.34,,
Hedylus,"Samius aut Atheniensis",,,Ἐπιγράμματα,,8,8.345b,8.34@8.35,,
Hedylus,"Samius aut Atheniensis",,,Ἐπιγράμματα,,11,11.472f,11.45,,
Hedylus,"Samius aut Atheniensis",,,Ἐπιγράμματα,,11,11.473a,11.45,,
Hedylus,"Samius aut Atheniensis",,,Ἐπιγράμματα,,11,11.488b,11.76,,
Hedylus,"Samius aut Atheniensis",,,Ἐπιγράμματα,,11,11.497c,11.97,,"range start"
Hedylus,"Samius aut Atheniensis",,,Ἐπιγράμματα,,11,11.497d,11.97,,range
Hedylus,"Samius aut Atheniensis",,,Ἐπιγράμματα,,11,11.497e,11.97@11.98,,"range end"
Hegemon,Thasius,,,Παρῳδίαι,,9,9.406e,9.71@9.72,,
Hegemon,Thasius,,,Παρῳδίαι,,9,9.407a,9.72,,
Hegemon,Thasius,,,Παρῳδίαι,,15,15.698c,15.55,,
Hegemon,Thasius,,,Παρῳδίαι,,15,15.699a,15.55@15.56,,
Hegemon,Thasius,,,Γιγαντομαχία,,15,15.699a,15.55@15.56,,
Hegemon,Thasius,,,Γιγαντομαχία,,9,9.407a,9.72,,
Hegemon,Thasius,,,Γιγαντομαχία,,9,9.407b,9.72,,
Hegemon,Thasius,,,Δεῖπνον,,1,1.5b,1.8,,
Hegemon,Thasius,,,Φίλιννα,,3,3.108c,3.71,,
Hegesander,Delphus,,,,,1,1.18a,1.31,,
Hegesander,Delphus,,,,,1,1.19c,1.34,,
Hegesander,Delphus,,,,,2,2.44c,2.21,,
Hegesander,Delphus,,,,,2,2.51f,2.37,,
Hegesander,Delphus,,,,,2,2.52c,2.39,,
Hegesander,Delphus,,,,,2,2.52d,2.39,,
Hegesander,Delphus,,,,,4,4.132c,4.8@4.9,,
Hegesander,Delphus,,,,,4,4.167e,4.64,,
Hegesander,Delphus,,,,,4,4.174a,4.74@4.75,,
Hegesander,Delphus,,,,,6,6.229a,6.14,,
Hegesander,Delphus,,,,,6,6.260a,6.76,,
Hegesander,Delphus,,,,,7,7.289e,7.34,,
Hegesander,Delphus,,,,,7,7.289f,7.34@7.35,,
Hegesander,Delphus,,,,,7,7.325c,7.126,,
Hegesander,Delphus,,,,,8,8.340f,8.25,,
Hegesander,Delphus,,,,,8,8.343c,8.30,,
Hegesander,Delphus,,,,,8,8.343d,8.30,,
Hegesander,Delphus,,,,,8,8.343e,8.31,,
Hegesander,Delphus,,,,,8,8.343f,8.31,,
Hegesander,Delphus,,,,,8,8.344a,8.31@8.32,,
Hegesander,Delphus,,,,,10,10.444d,10.62@10.63,,
Hegesander,Delphus,,,,,11,11.477e,11.53@11.54,,
Hegesander,Delphus,,,,,12,12.544c,12.63,,
Hegesander,Delphus,,,,,13,13.592b,13.61@13.62,,
Hegesander,Delphus,,,,,14,14.652f,14.67,,
Hegesander,Delphus,,,Ὑπομνήματα,,3,3.83a,3.24@3.25,,
Hegesander,Delphus,,,Ὑπομνήματα,,3,3.83b,3.25,,
Hegesander,Delphus,,,Ὑπομνήματα,,3,3.87b,3.33,,
Hegesander,Delphus,,,Ὑπομνήματα,,3,3.107e,3.69@3.70,,
Hegesander,Delphus,,,Ὑπομνήματα,,3,3.108a,3.70@3.71,,
Hegesander,Delphus,,,Ὑπομνήματα,,4,4.162a,4.53,,
Hegesander,Delphus,,,Ὑπομνήματα,,6,6.248e,6.53,,
Hegesander,Delphus,,,Ὑπομνήματα,,6,6.249d,6.55,,
Hegesander,Delphus,,,Ὑπομνήματα,,6,6.250d,6.56@6.57,,
Hegesander,Delphus,,,Ὑπομνήματα,,8,8.334e,8.11,,
Hegesander,Delphus,,,Ὑπομνήματα,,8,8.337f,8.18@8.19,,
Hegesander,Delphus,,,Ὑπομνήματα,,8,8.365e,8.69,,
Hegesander,Delphus,,,Ὑπομνήματα,,9,9.400d,9.62@9.63,,
Hegesander,Delphus,,,Ὑπομνήματα,,10,10.419d,10.14,,
Hegesander,Delphus,,,Ὑπομνήματα,,10,10.431d,10.38,,
Hegesander,Delphus,,,Ὑπομνήματα,,10,10.432b,10.39@10.40,,"range start"
Hegesander,Delphus,,,Ὑπομνήματα,,10,10.432c,10.40,,range
Hegesander,Delphus,,,Ὑπομνήματα,,10,10.432d,10.40@10.41,,"range end"
Hegesander,Delphus,,,Ὑπομνήματα,,11,11.479d,11.58,,
Hegesander,Delphus,,,Ὑπομνήματα,,11,11.507a,11.115@11.116,"cap. 116 sqq.",
Hegesander,Delphus,,,Ὑπομνήματα,,13,13.564a,13.16,,
Hegesander,Delphus,,,Ὑπομνήματα,,13,13.572d,13.30@13.31,,
Hegesander,Delphus,,,Ὑπομνήματα,,13,13.585a,13.48,,
Hegesander,Delphus,,,Ὑπομνήματα,,14,14.621a,14.13,,
Hegesander,Delphus,,,Ὑπομνήματα,,14,14.656c,14.73,,
Hegesander,Delphus,,,"Ὑπόμνημα ἀνδριάντων καὶ ἀγαλμάτων",,5,5.210b,5.45,,
Hegesianax,Alexandrinus,,,Ἰστορίαι,,3,3.80d,3.19,,
Hegesianax,Alexandrinus,,,Ἰστορίαι,,4,4.155b,4.42,,
Hegesianax,Alexandrinus,,,Ποιήματα,,4,4.155b,4.42,,
Hegesianax,Alexandrinus,,,"Τρωικά. ὁ τὰ Κεφαλίωνος ἐπιγραφόμενα Τρωικὰ συνθεὶς Ἡγησιάναξ ὁ Ἀλεξανδρεύς",,9,9.393d,9.49,,
Hegesias,,,,"Κύπρια ἔπη",,15,15.682e,15.30,,
Hegesippus,,comicus,,Ἀδελφοί,,7,7.290b,7.36,,
Hegesippus,,comicus,,Ἀδελφοί,,9,9.405d,9.69@9.70,,
Hegesippus,,comicus,,Φιλέταροι,,7,7.279d,7.9@7.10,,
Hegesippus,Tarentinus,,,Ὀψαρτυτικά,,12,12.516c,12.11@12.12,,
Hegesippus,Tarentinus,,,Ὀψαρτυτικά,,12,12.516d,12.12,,
Hegesippus,Tarentinus,,,"Πλακουντοποιικον σύγγραμμα",,14,14.643e,14.50@14.51,,
Hegesippus,Tarentinus,,,"Πλακουντοποιικον σύγγραμμα",,14,14.643f,14.51,,
Hellanicus,,,,Αἰγυπτιακά,,1,1.34a,1.60@1.61,,
Hellanicus,,,,Αἰγυπτιακά,,11,11.470d,11.39@11.40,,
Hellanicus,,,,Αἰγυπτιακά,,15,15.679f,15.25,,
Hellanicus,,,,Αἰγυπτιακά,,15,15.680b,15.25,,
Hellanicus,,,,Αἰγυπτιακά,,15,15.680c,15.25@15.26,,
Hellanicus,,,,"Ἀνάβασις εἰς Ἄμμωνος (εἰ γνήσιος)",,14,14.652a,14.66,,
Hellanicus,,,,Δευκαλιωνεία,βʹ,10,10.416b,10.9,,
Hellanicus,,,,"Ἐθνῶν ὀνομασίαι",,11,11.462a,11.5@11.6,,
Hellanicus,,,,"Ἐθνῶν ὀνομασίαι",,11,11.462b,11.6,,
Hellanicus,,,,Ἱστορίαι,,9,9.410f,9.79@9.80,,
Hellanicus,,,,Καρνεονῖκαι,,14,14.635e,14.37,,
Hellanicus,,,,Κτίσεις,,10,10.447c,10.67,,
Hellanicus,,,,Φορωνίς,βʹ,9,9.410f,9.79@9.80,,
Heliodorus,Atheniensis,,,,,2,2.45c,2.23,,
Heliodorus,Atheniensis,,,,,6,6.229a,6.14,,
Heliodorus,Atheniensis,Periegeta,,,,9,9.406c,9.71,,
Heliodorus,Atheniensis,Periegeta,,"περὶ ἀκροπόλεως",,6,6.229a,6.14,,
Heliodorus,Atheniensis,Periegeta,,"περὶ ἀκροπόλεως",αʹ,9,9.406c,9.71,,
Heniochus,,comicus,,Γορυονες,,11,11.483a,11.65,,
Heniochus,,comicus,,Πολύευκτος,,9,9.396d,9.54,,
Heniochus,,comicus,,Πολυπράγμων,,6,6.271a,6.100,,
Heniochus,,comicus,,Τρόχιλος,,9,9.408a,9.73@9.74,,
Hephaestion,,,,"περὶ τοῦ λυγίνου παρ’ Ἀνακρέοντι στεφάνου",,15,15.673d,15.14@15.15,,
Hephaestion,,,,"περὶ τοῦ λυγίνου παρ’ Ἀνακρέοντι στεφάνου",,15,15.673e,15.15,,
Hephaestion,,,,"περὶ τοῦ παρὰ Ξενοφῶντι ἐν τοῖς Ἀπομνημονεύμασιν Ἀντιφῶντος",,15,15.673f,15.15,,
Heracleon,Ephesius,grammaticus,,,,2,2.52b,2.38@2.39,"vide XI.479a",
Heracleon,Ephesius,grammaticus,,,,3,3.76a,3.9,"vide XI.479a",
Heracleon,Ephesius,grammaticus,,,,3,3.111c,3.76,"vide XI.479a",
Heracleon,Ephesius,grammaticus,,,,7,7.303b,7.65@7.66,"vide XI.479a",
Heracleon,Ephesius,grammaticus,,,,7,7.308f,7.81,"vide XI.479a",
Heracleon,Ephesius,grammaticus,,,,11,11.497a,11.97,"vide XI.479a",
Heracleon,Ephesius,grammaticus,,,,11,11.503a,11.108@11.109,"vide XI.479a",
Heracleon,Ephesius,grammaticus,,,,14,14.647b,14.56,"vide XI.479a",
Heraclides,,comicus,,,,12,12.532e,12.43,,
Heraclides,,comicus,,"ἐν Ξενίζοντι",,10,10.414d,10.6@10.7,"ubi Ἡράκλειτος vulgo legitur",
Heraclides,Cumaeus,,,Περσικά,,2,2.48c,2.30@2.31,,
Heraclides,Cumaeus,,,Περσικά,,4,4.145a,4.25@4.26,"ubi citatur βʹ τῶν Παρασκευαστικῶν",
Heraclides,Cumaeus,,,Περσικά,,12,12.514b,12.8,"ubi Περσικῶν αʹ",
Heraclides,Cumaeus,,,Περσικά,,12,12.517b,12.13,"rursus ex τοῖς ἐπιγραφομένοις Παρασκευαστικοῖς",
Heraclides,Lembus,,,,,13,13.566a,13.20,,
Heraclides,Lembus,,,Ἱστορίαι,καʹ,8,8.333a,8.6,,
Heraclides,Lembus,,,Ἱστορίαι,λςʹ,13,13.578b,13.40@13.41,,
Heraclides,Lembus,,,Ἱστορίαι,λζʹ,3,3.98e,3.54,,
Heraclides,Mopseates,,,,,6,6.234d,6.26,,
Heraclides,Ponticus,,,,,15,15.701e,15.62,,
Heraclides,Ponticus,,,"περὶ δικαιοσύνης",,12,12.521e,12.21,,
Heraclides,Ponticus,,,"περὶ δικαιοσύνης",,12,12.521f,12.21,,
Heraclides,Ponticus,,,"περὶ δικαιοσύνης",βʹ,12,12.523f,12.26,,
Heraclides,Ponticus,,,"περὶ ἐρωτικῶν",,13,13.602b,13.78,,
Heraclides,Ponticus,,,"περὶ ἡδονῆς",,12,12.512a,12.4@12.5,,
Heraclides,Ponticus,,,"περὶ μουσικῆς",γʹ,10,10.455d,10.82@10.83,,
Heraclides,Ponticus,,,"περὶ μουσικῆς",γʹ,14,14.624c,14.18@14.19,"sqq. cap. 19-22",
Heraclides,Ponticus,iunior,,"scripsit λέσχας, πυρρίχας et φλυαρίας",,14,14.649c,14.60@14.61,,
Heraclides,Syracusanus,,,Ὀψαρτυτικός,,2,2.58b,2.50@2.51,,
Heraclides,Syracusanus,,,Ὀψαρτυτικός,,3,3.105c,3.65,,
Heraclides,Syracusanus,,,Ὀψαρτυτικός,,3,3.114a,3.80,,
Heraclides,Syracusanus,,,Ὀψαρτυτικός,,7,7.328d,7.137,,
Heraclides,Syracusanus,,,Ὀψαρτυτικός,,14,14.661e,14.81,,
Heraclides,Syracusanus,,"duo Syracusii Heraclidae in eorum numero recensentur qui Ὀψαρτυτικά scripsere",,,12,12.516c,12.11@12.12,,
Heraclides,Syracusanus,,,"περὶ θεσμῶν",,14,14.647a,14.56,,
Heraclides,Tarentinus,medicus,,,,2,2.53c,2.41,,
Heraclides,Tarentinus,medicus,,Συμπόσιον,,2,2.64a,2.64@2.65,,
Heraclides,Tarentinus,medicus,,Συμπόσιον,,2,2.64e,2.67,,
Heraclides,Tarentinus,medicus,,Συμπόσιον,,2,2.67e,2.76,,
Heraclides,Tarentinus,medicus,,Συμπόσιον,,3,3.74b,3.5,,
Heraclides,Tarentinus,medicus,,Συμπόσιον,,3,3.79c,3.16,,
Heraclides,Tarentinus,medicus,,Συμπόσιον,,3,3.120b,3.90@3.91,,
Heraclitus,Ephesius,,,,,4,4.134b,4.12,,
Heraclitus,Ephesius,,,,,5,5.178f,5.6,,
Heraclitus,Ephesius,,,,,13,13.610b,13.90@13.91,,
Heraclitus,,glossographus,"pro Heracleone legebatur",,,11,11.497a,11.97,,
Herinna,,,,,,7,7.283d,7.18@7.19,,
Hermeas,,,,"περὶ τοῦ Γρυνείου Ἀπόλλωνος",βʹ,4,4.149d,4.31@4.32,,
Hermeas,Curiensis,,,Ἴαμβοι,,13,13.563d,13.14@13.15,,
Hermeas,Curiensis,,,Ἴαμβοι,,13,13.563e,13.15,,
Hermeas,Samius,"Hermodori filius",,,,13,13.606c,13.85,,
Hermeas,Methymnaeus,,,Σικελικά,γʹ,10,10.438b,10.50@10.51,,
Hermeas,Methymnaeus,,,Σικελικά,γʹ,10,10.438c,10.51,,
Hermesianax,Colophonius,,,Λεόντιον,,13,13.597a,13.70,,
Hermippus,,"ὁ ἀστρολογικός",,,,11,11.478a,11.55,,
Hermippus,,comicus,,,,1,1.18c,1.32,,
Hermippus,,comicus,,,,1,1.28a,1.49@1.50,,
Hermippus,,comicus,,,,2,2.56c,2.47,,
Hermippus,,comicus,,,,2,2.59c,2.53@2.54,,
Hermippus,,comicus,,Ἀρτοπώλιδες,,3,3.119c,3.89,,
Hermippus,,comicus,,Δημόται,,7,7.285e,7.23@7.24,,
Hermippus,,comicus,,Θεοί,,10,10.426f,10.28,,
Hermippus,,comicus,,Θεοί,,11,11.478c,11.56,,
Hermippus,,comicus,,Θεοί,,11,11.478f,11.57,,
Hermippus,,comicus,,Θεοί,,14,14.636d,14.39,,
Hermippus,,comicus,,Κέρκωπες,,3,3.123f,3.97,,
Hermippus,,comicus,,Κέρκωπες,,11,11.502b,11.105@11.106@11.107,,
Hermippus,,comicus,,Κέρκωπες,,12,12.551a,12.75,,
Hermippus,,comicus,,Κέρκωπες,,14,14.650e,14.63@14.64,,
Hermippus,,comicus,,Μοῖραι,,8,8.344c,8.32@8.33,,
Hermippus,,comicus,,Μοῖραι,,10,10.418d,10.12,,
Hermippus,,comicus,,Μοῖραι,,11,11.476d,11.51,,
Hermippus,,comicus,,Μοῖραι,,11,11.486a,11.70@11.71,,
Hermippus,,comicus,,Μοῖραι,,11,11.487e,11.75,,
Hermippus,,comicus,,Μοῖραι,,15,15.668a,15.6,,
Hermippus,,comicus,,Στρατιῶται,,3,3.77a,3.11,,
Hermippus,,comicus,,Στρατιῶται,,10,10.423a,10.20,,
Hermippus,,comicus,,Στρατιῶται,,11,11.480f,11.61,,
Hermippus,,comicus,,Στρατιῶται,,12,12.524f,12.27@12.28,,
Hermippus,,comicus,,Στρατιῶται,,14,14.649c,14.60@14.61,,
Hermippus,,comicus,,Φορμοφόροι,,1,1.27e,1.49,,
Hermippus,,comicus,,Φορμοφόροι,,15,15.700d,15.60,,
Hermippus,,comicus,,Ἴαμβοι,,3,3.76c,3.9@3.10,,
Hermippus,,comicus,,Ἴαμβοι,,11,11.461e,11.4@11.5,,
Hermippus,,comicus,,Ἴαμβοι,,15,15.667d,15.5,,
Hermippus,,comicus,,Ἴαμβοι,,15,15.700e,15.60,,
Hermippus,,comicus,,Παρῳδίαι,,15,15.699a,15.55@15.56,,
Hermippus,Cyzicenus,,,"paeanum auctor in Antigonum et Demetrium",,15,15.697a,15.52,,
Hermippus,Smyrnaeus,Callimachus,,,,1,1.21a,1.37@1.38,,
Hermippus,Smyrnaeus,Callimachus,,,,1,1.21c,1.38,,
Hermippus,Smyrnaeus,Callimachus,,,,4,4.162c,4.54,,
Hermippus,Smyrnaeus,Callimachus,,,,4,4.163e,4.56,,
Hermippus,Smyrnaeus,Callimachus,,,,5,5.213f,5.51@5.52,,
Hermippus,Smyrnaeus,Callimachus,,,,13,13.590d,13.58@13.59,,
Hermippus,Smyrnaeus,,,"περὶ Ἀριστοτέλους",αʹ,13,13.589c,13.55@13.56,,
Hermippus,Smyrnaeus,,,"περὶ Ἀριστοτέλους",αʹ,15,15.696f,15.52,,
Hermippus,Smyrnaeus,,,"περὶ Γοργίου",,11,11.505d,11.112@11.113,,
Hermippus,Smyrnaeus,,,"περὶ τῶν ἑπτὰ σοφῶν",,2,2.58f,2.52@2.53,,
Hermippus,Smyrnaeus,,,"περὶ τῶν ἑπτὰ σοφῶν",,10,10.443a,10.60,,
Hermippus,Smyrnaeus,,,"περὶ Ἱππώνακτος",,7,7.327b,7.132,,
Hermippus,Smyrnaeus,,,"περὶ Ἱππώνακτος",,7,7.327c,7.132@7.133,,
Hermippus,Smyrnaeus,,,"περὶ Ἰσοκράτους",,13,13.592d,13.62,,
Hermippus,Smyrnaeus,,,"περὶ τῶν Ἰσοκράτους μαθητῶν",,8,8.342c,8.27@8.28,,
Hermippus,Smyrnaeus,,,"περὶ τῶν Ἰσοκράτους μαθητῶν",,10,10.451e,10.74@10.75,,
Hermippus,Smyrnaeus,,,"περὶ νομοθετῶν",,13,13.555c,13.2,,
Hermippus,Smyrnaeus,,,"περὶ νομοθετῶν",αʹ,4,4.154d,4.41,,
Hermippus,Smyrnaeus,,,"περὶ νομοθετῶν",ςʹ,14,14.619b,14.10,,
Hermocles,,,,Παιᾶνες,,15,15.697a,15.52,,
Hermogenes,,parodus,,,,15,15.697f,15.54,,
Hermonax,,,,Γλῶσσαι,,2,2.53b,2.40@2.41,,
Hermonax,,,,"γλῶσσαι Κρητικαί",,3,3.76e,3.10@3.11,,
Hermonax,,,,"γλῶσσαι Κρητικαί",,3,3.76f,3.11,,
Hermonax,,,,"Κρητικαὶ γλῶσσαι",,3,3.81f,3.21@3.22,,
Hermonax,,,,"Κρητικαὶ γλῶσσαι",,6,6.267c,6.93,,
Hermonax,,,,"Κρητικαὶ γλῶσσαι",,11,11.502b,11.105@11.106@11.107,,
Hermonax,,,,Συνώνυμα,,11,11.480f,11.61,,
Herodes,Atticus,rhetor,,,,3,3.99c,3.55,,
Herodianus,Alexandrinus,,,,,2,2.52e,2.39,,
Herodicus,Babylonius,,,,,5,5.222a,5.65,,
Herodicus,Crateteus,,,,,5,5.192b,5.18@5.19,,
Herodicus,Crateteus,,,,,5,5.219c,5.61,,
Herodicus,Crateteus,,,,,6,6.234d,6.26,,
Herodicus,Crateteus,,,Κωμῳδουμένων,ςʹ,13,13.586a,13.50,,
Herodicus,Crateteus,,,Κωμῳδουμένων,ςʹ,13,13.591c,13.59@13.60,,
Herodicus,Crateteus,,,"Σύμμικτα ὑπομνηματα",,8,8.340e,8.24@8.25,,
Herodicus,Crateteus,,,"πρὸς τὸν Φιλοσωκράτην",,5,5.215f,5.55,,
Herodicus,Crateteus,,,"πρὸς τὸν Φιλοσωκράτην",,5,5.219c,5.61,,
Herodorus,"Heracleota Ponticus",,,,,2,2.58f,2.52@2.53,,
Herodorus,"Heracleota Ponticus",,,,,6,6.231c,6.19,,
Herodorus,"Heracleota Ponticus",,,,,11,11.474f,11.49,,
Herodorus,"Heracleota Ponticus",,,,,11,11.504b,11.111,,
Herodorus,"Heracleota Ponticus",,,,,13,13.556f,13.4,,
Herodorus,"Heracleota Ponticus",,,"Ἡρόδωρος ἐν ἐπτακαιδεκάτῃ τοῦ καθ᾿ Ἡρακλέα λόγου",,9,9.410f,9.79@9.80,,
Herodorus,"Heracleota Ponticus",,,"ex eodem opere ducta",,11,11.474f,11.49,,
Herodorus,"Heracleota Ponticus",,,"ex eodem opere ducta",,13,13.556f,13.4,,
Herodotus,,,"in rebus Lydiae exponendis profecit ex Xanthi Lydiacis",,,12,12.515e,12.11,,
Herodotus,,,,,,1,1.19a,1.33@1.34,"i cap. 49",
Herodotus,,,,,,2,2.43c,2.18,"IV 52",
Herodotus,,,,,,2,2.45a,2.22@2.23,"I 188",
Herodotus,,,,,,0,,,,"II cap. 87. Τ. I p. 132. nostr. "
Herodotus,,,,,,3,3.78e,3.15,"I 71",
Herodotus,,,,,,4,4.143f,4.22@4.23,"I 133","range start"
Herodotus,,,,,,4,4.144a,4.23,"I 133",range
Herodotus,,,,,,4,4.144b,4.23@4.24,"I 133","range end"
Herodotus,,,,,,4,4.146a,4.26@4.27,"VII 118 sq.",
Herodotus,,,,,,4,4.146b,4.27,"IX 110",
Herodotus,,,,,,6,6.231d,6.19,"II 151",
Herodotus,,,,,,6,6.261c,6.78,"II 173 sq.",
Herodotus,,,,,,6,6.267e,6.93@6.94,"VIII 105 sq.",
Herodotus,,,,,,8,8.334e,8.11,"IV 131 sq.",
Herodotus,,,,,,9,9.396c,9.54,"I 183",
Herodotus,,,,,,9,9.400c,9.62,"III 108",
Herodotus,,,,,,9,9.400e,9.63,"III 108",
Herodotus,,,,,,9,9.401d,9.64,"VII 153",
Herodotus,,,,,,9,9.410c,9.79,II.122,
Herodotus,,,,,,9,9.410e,9.79,II.122,
Herodotus,,,,,,10,10.427a,10.28@10.29,"VI 84",
Herodotus,,,,,,10,10.436e,10.48,"VI 75",
Herodotus,,,,,,10,10.436f,10.48@10.49,"VI 75",
Herodotus,,,,,,10,10.438b,10.50@10.51,"II 133, 173",
Herodotus,,,,,,11,11.473c,11.46,"III 20",
Herodotus,,,,,,11,11.486e,11.72@11.73,"VII 76",
Herodotus,,,,,,11,11.502b,11.105@11.106@11.107,"V 88",
Herodotus,,,,,,12,12.517a,12.12,"I 117",
Herodotus,,,,,,12,12.541b,12.58,"VI 126",
Herodotus,,,,,,13,13.596c,13.69,"II 134 sq.",
Herodotus,,,,,,13,13.596d,13.69,"II 134 sq.",
Herodotus,,,,,,13,13.596e,13.69@13.70,"II 134 sq.",
Herodotus,,,,,,13,13.603a,13.79@13.80,"I 133",
Herodotus,,,,,,14,14.613b,14.1,"I 212",
Herodotus,,,,,,14,14.627d,14.23@14.24,"I 17",
Herodotus,,,,,,14,14.640f,14.47,"I 131",
Herodotus,,,,,,14,14.651e,14.65,"I 193",
Herodotus,,,,,,15,15.701a,15.60,"II 62, 133",
Herodotus,Lycius,,,"περὶ σύκων",,3,3.75f,3.8@3.9,,
Herodotus,Lycius,,,"περὶ σύκων",,3,3.78d,3.15,,
