"MAGNVS","","","","","loquitur","14","14.615e","","range start"
"MAGNVS","","","","","loquitur","14","14.616b","","range end"
"MASVRIVS","s. Μανσούριος, Μασσούριος","","iure consultus, iamborum poeta, musicus","","","1","1.1c","cf. praef. I p. vi, xxix sq.",""
"MASVRIVS","s. Μανσούριος, Μασσούριος","","iure consultus, iamborum poeta, musicus","","","14","14.623e","cf. praef. I p. vi, xxix sq.",""
"MASVRIVS","s. Μανσούριος, Μασσούριος","","","","loquitur","5","5.185a","","range start"
"MASVRIVS","s. Μανσούριος, Μασσούριος","","","","loquitur","5","5.196a","","range end"
"MASVRIVS","s. Μανσούριος, Μασσούριος","","","","loquitur","5","5.196a","","range start"
"MASVRIVS","s. Μανσούριος, Μασσούριος","","","","loquitur","5","5.221a","","range end"
"MASVRIVS","s. Μανσούριος, Μασσούριος","","","","loquitur","6","6.271b","","range start"
"MASVRIVS","s. Μανσούριος, Μασσούριος","","","","loquitur","6","6.272d","","range end"
"MASVRIVS","s. Μανσούριος, Μασσούριος","","","","loquitur","14","14.623e","","range start"
"MASVRIVS","s. Μανσούριος, Μασσούριος","","","","loquitur","14","14.633f","","range end"
"MASVRIVS","s. Μανσούριος, Μασσούριος","","","","et statim pergit","14","14.634b","",""
"MASVRIVS","s. Μανσούριος, Μασσούριος","","","","et statim pergit","14","14.634e","","range start"
"MASVRIVS","s. Μανσούριος, Μασσούριος","","","","et statim pergit","14","14.639a","","range end"
"MASVRIVS","s. Μανσούριος, Μασσούριος","","","","et statim pergit","14","14.653d","","range start"
"MASVRIVS","s. Μανσούριος, Μασσούριος","","","","et statim pergit","14","14.654a","","range end"
"MASVRIVS","s. Μανσούριος, Μασσούριος","","","","et statim pergit","15","15.687d","","range start"
"MASVRIVS","s. Μανσούριος, Μασσούριος","","","","et statim pergit","15","15.692f","","range end"
"MYRTILVS","","Thessalus","","Θετταλὸν σόφισμα","","1","1.11b","",""
"MYRTILVS","","Thessalus","","Θετταλὸν πάλαισμα","","7","7.308b","",""
"MYRTILVS","","Thessalus","","Θετταλὲ ποικιλόδιφρε","","13","13.568d","",""
"MYRTILVS","","Thessalus","","Θετταλὲ ποικιλόμυθε","","15","15.677a","",""
"MYRTILVS","","","grammaticus","γραμματικώτατε appellatur","","13","13.570b","",""
"MYRTILVS","","","pater eius κρηπιδοποιός","","","13","13.568e","",""
"MYRTILVS","","","iter fecerat ἐκ Συννάδων εἰς Μητρόπολιν ἀφικνούμενος","","","13","13.574f","",""
"MYRTILVS","","","apud Corinthios publice declamarat","","","13","13.567c","",""
"MYRTILVS","","","apud Corinthios publice declamarat","","","13","13.573c","",""
"MYRTILVS","","","senex est","","","13","13.608f","",""
"MYRTILVS","","","Ulpiano inimicus","","","13","13.571a","ubi τοὐλπιανοῦ legendum pro τοῦ Μάγνου",""
"MYRTILVS","","","","","loquitur","3","3.83a","",""
"MYRTILVS","","","","","loquitur","3","3.106f","","range start"
"MYRTILVS","","","","","loquitur","3","3.108c","","range end"
