Name_1,Name_2,Ethnicon,Characterization,Note,Speech,Book,Casaubon_Reference,Kaibel_Reference,Note_Reference,Is_Range
VLPIANVS,,,,,loquitur,10,10.448b,10.68@10.69,,"range end"
VLPIANVS,,,,,loquitur,11,11.459a,11.1,,"range start"
VLPIANVS,,,,,loquitur,11,11.460a,11.1,,range
VLPIANVS,,,,,loquitur,11,11.460b,11.1@11.2,,range
VLPIANVS,,,,,loquitur,11,11.460c,11.2,,range
VLPIANVS,,,,,loquitur,11,11.460d,11.2@11.3,,range
VLPIANVS,,,,,loquitur,11,11.460e,11.3,,range
VLPIANVS,,,,,loquitur,11,11.460f,11.3@11.4,,range
VLPIANVS,,,,,loquitur,11,11.461a,11.4,,range
VLPIANVS,,,,,loquitur,11,11.461b,11.4,,range
VLPIANVS,,,,,loquitur,11,11.461c,11.4,,range
VLPIANVS,,,,,loquitur,11,11.461d,11.4,,range
VLPIANVS,,,,,loquitur,11,11.461e,11.4@11.5,,"range end"
VLPIANVS,,,,,"defensurus Myrtilum a Cynulco repudiatur",13,13.571a,13.27,"v. MAGNVS",
VLPIANVS,,,,,loquitur,13,13.590a,13.56@13.57,,
VLPIANVS,,,,,loquitur,14,14.613c,14.1@14.2,"cf. adn. ad XIV.613c","range start"
VLPIANVS,,,,,loquitur,14,14.613d,14.2,"cf. adn. ad XIV.613c",range
VLPIANVS,,,,,loquitur,14,14.614a,14.2,"cf. adn. ad XIV.613c",range
VLPIANVS,,,,,loquitur,14,14.614b,14.2,"cf. adn. ad XIV.613c",range
VLPIANVS,,,,,loquitur,14,14.614c,14.2@14.3,"cf. adn. ad XIV.613c",range
VLPIANVS,,,,,loquitur,14,14.614d,14.3,"cf. adn. ad XIV.613c",range
VLPIANVS,,,,,loquitur,14,14.614e,14.3,"cf. adn. ad XIV.613c",range
VLPIANVS,,,,,loquitur,14,14.614f,14.3,"cf. adn. ad XIV.613c",range
VLPIANVS,,,,,loquitur,14,14.615a,14.3@14.4,"cf. adn. ad XIV.613c",range
VLPIANVS,,,,,loquitur,14,14.615b,14.4,"cf. adn. ad XIV.613c",range
VLPIANVS,,,,,loquitur,14,14.615c,14.4,"cf. adn. ad XIV.613c",range
VLPIANVS,,,,,loquitur,14,14.615d,14.4,"cf. adn. ad XIV.613c",range
VLPIANVS,,,,,loquitur,14,14.615e,14.4@14.5,"cf. adn. ad XIV.613c","range end"
VLPIANVS,,,,,loquitur,14,14.648c,14.58@14.59,,"range start"
VLPIANVS,,,,,loquitur,14,14.648d,14.59,,"range end"
VLPIANVS,,,,,loquitur,14,14.648e,14.59@14.60,,
VLPIANVS,,,,,loquitur,14,14.649c,14.60@14.61,,"range start"
VLPIANVS,,,,,loquitur,14,14.649d,14.61,,range
VLPIANVS,,,,,loquitur,14,14.649e,14.61@14.62,,"range end"
VLPIANVS,,,,,"et statim pergit",14,14.649e,14.61@14.62,,"range start"
VLPIANVS,,,,,"et statim pergit",14,14.649f,14.62,,range
VLPIANVS,,,,,"et statim pergit",14,14.650a,14.62,,range
VLPIANVS,,,,,"et statim pergit",14,14.650b,14.62@14.63,,range
VLPIANVS,,,,,"et statim pergit",14,14.650c,14.63,,range
VLPIANVS,,,,,"et statim pergit",14,14.650d,14.63,,range
VLPIANVS,,,,,"et statim pergit",14,14.650e,14.63@14.64,,range
VLPIANVS,,,,,"et statim pergit",14,14.650f,14.64,,range
VLPIANVS,,,,,"et statim pergit",14,14.651a,14.64,,range
VLPIANVS,,,,,"et statim pergit",14,14.651b,14.64@14.65,,range
VLPIANVS,,,,,"et statim pergit",14,14.651c,14.65,,range
VLPIANVS,,,,,"et statim pergit",14,14.651d,14.65,,range
VLPIANVS,,,,,"et statim pergit",14,14.651e,14.65,,range
VLPIANVS,,,,,"et statim pergit",14,14.651f,14.65@14.66,,range
VLPIANVS,,,,,"et statim pergit",14,14.652a,14.66,,range
VLPIANVS,,,,,"et statim pergit",14,14.652b,14.66@14.67,,range
VLPIANVS,,,,,"et statim pergit",14,14.652c,14.67,,range
VLPIANVS,,,,,"et statim pergit",14,14.652d,14.67,,range
VLPIANVS,,,,,"et statim pergit",14,14.652e,14.67,,range
VLPIANVS,,,,,"et statim pergit",14,14.652f,14.67,,range
VLPIANVS,,,,,"et statim pergit",14,14.653a,14.67,,range
VLPIANVS,,,,,"et statim pergit",14,14.653b,14.67@14.68,,range
VLPIANVS,,,,,"et statim pergit",14,14.653c,14.68,,range
VLPIANVS,,,,,"et statim pergit",14,14.653d,14.68,,"range end"
VLPIANVS,,,,,"rursus incipit, ut videtur",14,14.654a,14.68@14.69,,"range start"
VLPIANVS,,,,,"rursus incipit, ut videtur",14,14.654b,14.69,,range
VLPIANVS,,,,,"rursus incipit, ut videtur",14,14.654c,14.69,,range
VLPIANVS,,,,,"rursus incipit, ut videtur",14,14.654d,14.69@14.70,,range
VLPIANVS,,,,,"rursus incipit, ut videtur",14,14.654e,14.70,,range
VLPIANVS,,,,,"rursus incipit, ut videtur",14,14.654f,14.70,,range
VLPIANVS,,,,,"rursus incipit, ut videtur",14,14.655a,14.70,,range
VLPIANVS,,,,,"rursus incipit, ut videtur",14,14.655b,14.70@14.71,,range
VLPIANVS,,,,,"rursus incipit, ut videtur",14,14.655c,14.71,,range
VLPIANVS,,,,,"rursus incipit, ut videtur",14,14.655d,14.71,,range
VLPIANVS,,,,,"rursus incipit, ut videtur",14,14.655e,14.71,,range
VLPIANVS,,,,,"rursus incipit, ut videtur",14,14.655f,14.72,,range
VLPIANVS,,,,,"rursus incipit, ut videtur",14,14.656a,14.72,,range
VLPIANVS,,,,,"rursus incipit, ut videtur",14,14.656b,14.72,,range
VLPIANVS,,,,,"rursus incipit, ut videtur",14,14.656c,14.73,,range
VLPIANVS,,,,,"rursus incipit, ut videtur",14,14.656d,14.73,,range
VLPIANVS,,,,,"rursus incipit, ut videtur",14,14.656e,14.73@14.74,,range
VLPIANVS,,,,,"rursus incipit, ut videtur",14,14.656f,14.74,,range
VLPIANVS,,,,,"rursus incipit, ut videtur",14,14.657a,14.74,,range
VLPIANVS,,,,,"rursus incipit, ut videtur",14,14.657b,14.74,,range
VLPIANVS,,,,,"rursus incipit, ut videtur",14,14.657c,14.74,,range
VLPIANVS,,,,,"rursus incipit, ut videtur",14,14.657d,14.74,,range
VLPIANVS,,,,,"rursus incipit, ut videtur",14,14.657e,14.74@14.75,,range
VLPIANVS,,,,,"rursus incipit, ut videtur",14,14.657f,14.75,,range
VLPIANVS,,,,,"rursus incipit, ut videtur",14,14.658a,14.75@14.76,,range
VLPIANVS,,,,,"rursus incipit, ut videtur",14,14.658b,14.76,,range
VLPIANVS,,,,,"rursus incipit, ut videtur",14,14.658c,14.76,,range
VLPIANVS,,,,,"rursus incipit, ut videtur",14,14.658d,14.76,,range
VLPIANVS,,,,,"rursus incipit, ut videtur",14,14.658e,14.76@14.77,,"range end"
VLPIANVS,,,,,loquitur,14,14.662f,14.83,,
VLPIANVS,,,,,loquitur,15,15.666a,15.2,,"range start"
VLPIANVS,,,,,loquitur,15,15.666b,15.2,,range
VLPIANVS,,,,,loquitur,15,15.666c,15.2@15.3,,range
VLPIANVS,,,,,loquitur,15,15.666d,15.3,,range
VLPIANVS,,,,,loquitur,15,15.666e,15.3@15.4,,range
VLPIANVS,,,,,loquitur,15,15.666f,15.4,,range
VLPIANVS,,,,,loquitur,15,15.667a,15.4,,range
VLPIANVS,,,,,loquitur,15,15.667b,15.4@15.5,,range
VLPIANVS,,,,,loquitur,15,15.667c,15.5,,range
VLPIANVS,,,,,loquitur,15,15.667d,15.5,,range
VLPIANVS,,,,,loquitur,15,15.667e,15.5@15.6,,range
VLPIANVS,,,,,loquitur,15,15.667f,15.6,,range
VLPIANVS,,,,,loquitur,15,15.668a,15.6,,range
VLPIANVS,,,,,loquitur,15,15.668b,15.6,,range
VLPIANVS,,,,,loquitur,15,15.668c,15.6@15.7,,range
VLPIANVS,,,,,loquitur,15,15.668d,15.7,,range
VLPIANVS,,,,,loquitur,15,15.668e,15.7,,range
VLPIANVS,,,,,loquitur,15,15.668f,15.7@15.8,,range
VLPIANVS,,,,,loquitur,15,15.669a,15.8,,range
VLPIANVS,,,,,loquitur,15,15.669b,15.8,,"range end"
VLPIANVS,,,,,loquitur,15,15.671b,15.10@15.11,,"range start"
VLPIANVS,,,,,loquitur,15,15.671c,15.11,,range
VLPIANVS,,,,,loquitur,15,15.671d,15.11,,"range end"
VLPIANVS,,,,,loquitur,15,15.676f,15.19,,"range start"
VLPIANVS,,,,,loquitur,15,15.677a,15.19,,range
VLPIANVS,,,,,loquitur,15,15.677b,15.19@15.20,,range
VLPIANVS,,,,,loquitur,15,15.677c,15.20,,range
VLPIANVS,,,,,loquitur,15,15.677d,15.20@15.21,,range
VLPIANVS,,,,,loquitur,15,15.677e,15.21,,range
VLPIANVS,,,,,loquitur,15,15.677f,15.21,,range
VLPIANVS,,,,,loquitur,15,15.678a,15.22,,range
VLPIANVS,,,,,loquitur,15,15.678b,15.22,,range
VLPIANVS,,,,,loquitur,15,15.678c,15.22,,range
VLPIANVS,,,,,loquitur,15,15.678d,15.22,,range
VLPIANVS,,,,,loquitur,15,15.678e,15.23,,range
VLPIANVS,,,,,loquitur,15,15.678f,15.23,,range
VLPIANVS,,,,,loquitur,15,15.679a,15.23,,range
VLPIANVS,,,,,loquitur,15,15.679b,15.23@15.24,,"range end"
VLPIANVS,,,,,"et statim pergit",15,15.686c,15.33@15.34,,
VLPIANVS,,,,,"et statim pergit",15,15.697e,15.53@15.54,,
VLPIANVS,,,,,"et statim pergit",15,15.698a,15.54@15.55,,
VLPIANVS,,,,,"de lampadibus disputat inde fere a",15,15.699e,15.57,,"range start"
VLPIANVS,,,,,"de lampadibus disputat inde fere a",15,15.699f,15.57@15.58,,range
VLPIANVS,,,,,"de lampadibus disputat inde fere a",15,15.700a,15.58@15.59,,range
VLPIANVS,,,,,"de lampadibus disputat inde fere a",15,15.700b,15.59,,range
VLPIANVS,,,,,"de lampadibus disputat inde fere a",15,15.700c,15.59@15.60,,range
VLPIANVS,,,,,"de lampadibus disputat inde fere a",15,15.700d,15.60,,range
VLPIANVS,,,,,"de lampadibus disputat inde fere a",15,15.700e,15.60,,range
VLPIANVS,,,,,"de lampadibus disputat inde fere a",15,15.700f,15.60,,range
VLPIANVS,,,,,"de lampadibus disputat inde fere a",15,15.701a,15.60,,range
VLPIANVS,,,,,"de lampadibus disputat inde fere a",15,15.701b,15.60@15.62,,"range end"
VARVS,,,grammaticus,,loquitur,3,3.118d,3.87@3.88,,"range start"
VARVS,,,grammaticus,,loquitur,3,3.118e,3.88,,"range end"
ZOILVS,,,grammaticus,,,1,1.1d,1.2,,
ZOILVS,,,,,loquitur,7,7.277c,7.5,,"range start"
ZOILVS,,,,,loquitur,7,7.277d,7.5,,range
ZOILVS,,,,,loquitur,7,7.277e,7.5@7.6,,"range end"
ZOILVS,,,,,loquitur,9,9.366c,9.1@9.2,,"range start"
ZOILVS,,,,,loquitur,9,9.366d,9.2,,range
ZOILVS,,,,,loquitur,9,9.367a,9.2,,range
ZOILVS,,,,,loquitur,9,9.367b,9.2@9.3,,range
ZOILVS,,,,,loquitur,9,9.367c,9.3,,range
ZOILVS,,,,,loquitur,9,9.367d,9.3@9.4,,"range end"
ANONYMI,,,"τῶν γραμματικῶν τις",,loquitur,7,7.276c,7.2@7.3,,"range start"
ANONYMI,,,"τῶν γραμματικῶν τις",,loquitur,7,7.276d,7.3,,"range end"
ANONYMI,,,"τῶν παρόντων ἰατρῶν τις",,loquitur,15,15.665e,15.2,,"range start"
ANONYMI,,,"τῶν παρόντων ἰατρῶν τις",,loquitur,15,15.666a,15.2,,"range end"
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,,14,14.622e,14.17,,
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.376c,9.18@9.19,,"range start"
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.376d,9.19,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.376e,9.19@9.20,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.376f,9.20,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.377a,9.20,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.377b,9.20,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.377c,9.20,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.377d,9.21,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.377e,9.21,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.377f,9.22,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.378a,9.22,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.378b,9.22,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.378c,9.22,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.378d,9.22,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.378e,9.22,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.378f,9.22,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.379a,9.22@9.23,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.379b,9.23,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.379c,9.23@9.24,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.379d,9.24,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.379e,9.24,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.379f,9.24,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.380a,9.24,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.380b,9.24,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.380c,9.24@9.25,,"range end"
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.380f,9.25@9.26,,"range start"
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.381a,9.26,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.381b,9.26,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.381c,9.26@9.27,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.381d,9.27,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.381e,9.27,,"range end"
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.382b,9.28@9.29,,"range start"
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.382c,9.29,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.382d,9.29,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.382e,9.29,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.382f,9.29,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.383a,9.29,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.383b,9.29@9.30,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.383c,9.30,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.383d,9.30,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.383e,9.30@9.31,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.383f,9.31,,"range end"
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.403e,9.68,,"range start"
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.403f,9.68,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.404a,9.68,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.404b,9.68,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.404c,9.68,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.404d,9.68,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.404e,9.68@9.69,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.404f,9.69,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.405a,9.69,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.405b,9.69,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.405c,9.69,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.405d,9.69@9.70,,"range end"
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.405e,9.70,,"range start"
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.405f,9.70,,"range end"
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.406a,9.70,,"range start"
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,9,9.406b,9.70@9.71,,"range end"
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,14,14.622e,14.17,,"range start"
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,14,14.622f,14.17,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,14,14.623a,14.17,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,14,14.623b,14.17,,range
ANONYMI,,,"ὁ μάγειρος, qui Σόφων nomine e comoedia petito appellatur",,loquitur,14,14.623c,14.17,,"range end"
ANONYMI,,,"τῶν σοφιστῶν μαγείρων",,loquitur,14,14.658e,14.76@14.77,,"range start"
ANONYMI,,,"τῶν σοφιστῶν μαγείρων",,loquitur,14,14.658f,14.77,,range
ANONYMI,,,"τῶν σοφιστῶν μαγείρων",,loquitur,14,14.659a,14.77,,range
ANONYMI,,,"τῶν σοφιστῶν μαγείρων",,loquitur,14,14.659b,14.77,,range
ANONYMI,,,"τῶν σοφιστῶν μαγείρων",,loquitur,14,14.659c,14.77,,range
ANONYMI,,,"τῶν σοφιστῶν μαγείρων",,loquitur,14,14.659d,14.77@14.78,,range
ANONYMI,,,"τῶν σοφιστῶν μαγείρων",,loquitur,14,14.659e,14.78,,range
ANONYMI,,,"τῶν σοφιστῶν μαγείρων",,loquitur,14,14.659f,14.78,,range
ANONYMI,,,"τῶν σοφιστῶν μαγείρων",,loquitur,14,14.660a,14.78@14.79,,range
ANONYMI,,,"τῶν σοφιστῶν μαγείρων",,loquitur,14,14.660b,14.79,,range
ANONYMI,,,"τῶν σοφιστῶν μαγείρων",,loquitur,14,14.660c,14.79,,range
ANONYMI,,,"τῶν σοφιστῶν μαγείρων",,loquitur,14,14.660d,14.79@14.80,,range
ANONYMI,,,"τῶν σοφιστῶν μαγείρων",,loquitur,14,14.660e,14.80,,range
ANONYMI,,,"τῶν σοφιστῶν μαγείρων",,loquitur,14,14.660f,14.80,,range
ANONYMI,,,"τῶν σοφιστῶν μαγείρων",,loquitur,14,14.661a,14.80,,range
ANONYMI,,,"τῶν σοφιστῶν μαγείρων",,loquitur,14,14.661b,14.80,,range
ANONYMI,,,"τῶν σοφιστῶν μαγείρων",,loquitur,14,14.661c,14.80,,range
ANONYMI,,,"τῶν σοφιστῶν μαγείρων",,loquitur,14,14.661d,14.80@14.81,,range
ANONYMI,,,"τῶν σοφιστῶν μαγείρων",,loquitur,14,14.661e,14.81,,range
ANONYMI,,,"τῶν σοφιστῶν μαγείρων",,loquitur,14,14.661f,14.81,,range
ANONYMI,,,"τῶν σοφιστῶν μαγείρων",,loquitur,14,14.662a,14.81,,range
ANONYMI,,,"τῶν σοφιστῶν μαγείρων",,loquitur,14,14.662b,14.81,,range
ANONYMI,,,"τῶν σοφιστῶν μαγείρων",,loquitur,14,14.662c,14.81,,range
ANONYMI,,,"τῶν σοφιστῶν μαγείρων",,loquitur,14,14.662d,14.81@14.82,,range
ANONYMI,,,"τῶν σοφιστῶν μαγείρων",,loquitur,14,14.662e,14.82@14.83,,"range end"
ANONYMI,,,"τῶν παρασίτων καὶ κολάκων τις",,loquitur,6,6.224c,6.4,,
ANONYMI,,,"φιλόσοφοι οἱ παρόντες",,locuntur,13,13.561a,13.11,sqq.,
ANONYMI,,,"Ἐπικούρειός τις εἰκαδιστὴς τῶν συνδειπνούντων",,loquitur,7,7.298d,7.52@7.53,,"range start"
ANONYMI,,,"Ἐπικούρειός τις εἰκαδιστὴς τῶν συνδειπνούντων",,loquitur,7,7.298e,7.53,,"range end"
ANONYMI,,,"τῶν κυνικῶν τις",,loquitur,7,7.307f,7.79@7.80,,
ANONYMI,,,"stoici aderant",,,13,13.563d,13.14@13.15,,
ANONYMI,,,,,"variorum convivarum sermones s. observationes",3,3.115b,3.82,,
ANONYMI,,,,,"variorum convivarum sermones s. observationes",4,4.156c,4.44,,
ANONYMI,,,,,"variorum convivarum sermones s. observationes",7,7.277c,7.5,,
ANONYMI,,,,,"variorum convivarum sermones s. observationes",7,7.277e,7.5@7.6,"τὶς, cuius sermo incertum quousque pertineat",
ANONYMI,,,,,"variorum convivarum sermones s. observationes",8,8.354d,8.50,,
ANONYMI,,,,,"variorum convivarum sermones s. observationes",8,8.362a,8.63,,
ANONYMI,,,,,"variorum convivarum sermones s. observationes",9,9.384a,9.32,,
ANONYMI,,,,,"variorum convivarum sermones s. observationes",9,9.385b,9.34,,
ANONYMI,,,,,"variorum convivarum sermones s. observationes",9,9.396a,9.53,,"range start"
ANONYMI,,,,,"variorum convivarum sermones s. observationes",9,9.396b,9.53@9.54,,"range end"
ANONYMI,,,,,"variorum convivarum sermones s. observationes",9,9.396c,9.54,,"range start"
ANONYMI,,,,,"variorum convivarum sermones s. observationes",9,9.396d,9.54,,range
ANONYMI,,,,,"variorum convivarum sermones s. observationes",9,9.396e,9.54,,range
ANONYMI,,,,,"variorum convivarum sermones s. observationes",9,9.396f,9.54@9.55,,"range end"
ANONYMI,,,,,"variorum convivarum sermones s. observationes",9,9.398b,9.57@9.58,,
ANONYMI,,,,,"variorum convivarum sermones s. observationes",9,9.401b,9.63@9.64,,
ANONYMI,,,,,"variorum convivarum sermones s. observationes",9,9.406b,9.70@9.71,,
ANONYMI,,,,,"variorum convivarum sermones s. observationes",9,9.408b,9.74@9.75,?,"range start"
ANONYMI,,,,,"variorum convivarum sermones s. observationes",9,9.408c,9.75,?,range
ANONYMI,,,,,"variorum convivarum sermones s. observationes",9,9.408d,9.75,?,range
ANONYMI,,,,,"variorum convivarum sermones s. observationes",9,9.408e,9.75,?,range
ANONYMI,,,,,"variorum convivarum sermones s. observationes",9,9.408f,9.75@9.76,?,range
ANONYMI,,,,,"variorum convivarum sermones s. observationes",9,9.409a,9.76,?,range
ANONYMI,,,,,"variorum convivarum sermones s. observationes",9,9.409b,9.76,?,range
ANONYMI,,,,,"variorum convivarum sermones s. observationes",9,9.409c,9.76@9.77,?,range
ANONYMI,,,,,"variorum convivarum sermones s. observationes",9,9.409d,9.77,?,range
ANONYMI,,,,,"variorum convivarum sermones s. observationes",9,9.409e,9.77,?,range
ANONYMI,,,,,"variorum convivarum sermones s. observationes",9,9.409f,9.77@9.78,?,range
ANONYMI,,,,,"variorum convivarum sermones s. observationes",9,9.410a,9.78,?,range
ANONYMI,,,,,"variorum convivarum sermones s. observationes",9,9.410b,9.78@9.79,?,range
ANONYMI,,,,,"variorum convivarum sermones s. observationes",9,9.410c,9.79,?,range
ANONYMI,,,,,"variorum convivarum sermones s. observationes",9,9.410d,9.79,?,range
ANONYMI,,,,,"variorum convivarum sermones s. observationes",9,9.410e,9.79,?,range
ANONYMI,,,,,"variorum convivarum sermones s. observationes",9,9.410f,9.79@9.80,?,range
ANONYMI,,,,,"variorum convivarum sermones s. observationes",9,9.411a,9.80,?,"range end"
ANONYMI,,,,,"variorum convivarum sermones s. observationes",10,10.426a,10.27,,
ANONYMI,,,,,"variorum convivarum sermones s. observationes",10,10.426b,10.27,,
ANONYMI,,,,,"variorum convivarum sermones s. observationes",10,10.426c,10.27@10.28,,
ANONYMI,,,,,"variorum convivarum sermones s. observationes",10,10.446b,10.65,,
ANONYMI,,,,,"variorum convivarum sermones s. observationes",14,14.613c,14.1@14.2,,
ANONYMI,,,,,"variorum convivarum sermones s. observationes",14,14.616e,14.6@14.7,,
ANONYMI,,,,,"variorum convivarum sermones s. observationes",14,14.616f,14.7,,"range start"
ANONYMI,,,,,"variorum convivarum sermones s. observationes",14,14.617a,14.7,,range
ANONYMI,,,,,"variorum convivarum sermones s. observationes",14,14.617b,14.7@14.8,,range
ANONYMI,,,,,"variorum convivarum sermones s. observationes",14,14.617c,14.8,,range
ANONYMI,,,,,"variorum convivarum sermones s. observationes",14,14.617d,14.8,,range
